time,rms,peak
0.0,0.0016887710662558675,0.0068359375
0.1,0.005179550498723984,0.01422119140625
0.2,0.047603361308574677,0.148101806640625
0.3,0.05953827500343323,0.1551513671875
0.4,0.06216515600681305,0.218414306640625
0.5,0.10826027393341064,0.357208251953125
0.6,0.10286346822977066,0.31219482421875
0.7,0.09017506241798401,0.26495361328125
0.8,0.059388164430856705,0.161529541015625
0.9,0.08880969882011414,0.310272216796875
1.0,0.07923819124698639,0.193389892578125
1.1,0.06372162699699402,0.15606689453125
1.2,0.059646207839250565,0.151123046875
1.3,0.21834023296833038,0.536285400390625
1.4,0.15300461649894714,0.385833740234375
1.5,0.09671394526958466,0.226470947265625
1.6,0.09602371603250504,0.254486083984375
1.7,0.1313701868057251,0.444732666015625
1.8,0.1408914178609848,0.391632080078125
1.9,0.11917956918478012,0.35693359375
2.0,0.10490143299102783,0.300872802734375
2.1,0.08266715705394745,0.24066162109375
2.2,0.0570039376616478,0.188201904296875
2.3,0.04770709201693535,0.1619873046875
2.4,0.03354034945368767,0.098236083984375
2.5,0.09555960446596146,0.33868408203125
2.6,0.06946898996829987,0.247894287109375
2.7,0.058127596974372864,0.156768798828125
2.8,0.046792130917310715,0.13214111328125
2.9,0.12043749541044235,0.392822265625
3.0,0.06940799951553345,0.193603515625
3.1,0.06381069868803024,0.183013916015625
3.2,0.07521633058786392,0.221282958984375
3.3,0.14918144047260284,0.466522216796875
3.4,0.09296438097953796,0.270721435546875
3.5,0.05444737523794174,0.159942626953125
3.6,0.05001794919371605,0.138458251953125
3.7,0.08828501403331757,0.268096923828125
3.8,0.08472508192062378,0.235198974609375
3.9,0.06980680674314499,0.215545654296875
4.0,0.05470244586467743,0.160797119140625
4.1,0.04716087505221367,0.1217041015625
4.2,0.04424644634127617,0.117401123046875
4.3,0.04107384756207466,0.125213623046875
4.4,0.07715083658695221,0.169189453125
4.5,0.06839548796415329,0.153839111328125
4.6,0.04459328204393387,0.112701416015625
4.7,0.03938227891921997,0.130157470703125
4.8,0.03169671818614006,0.09405517578125
4.9,0.03114606812596321,0.088958740234375
5.0,0.02064674347639084,0.0760498046875
5.1,0.0,0.0
