time,motion
20.6,0.020115844905376434
20.8,0.024771781638264656
21.0,0.029125509783625603
21.2,0.034527022391557693
21.4,0.04415443167090416
21.6,0.042157769203186035
21.8,0.050876181572675705
22.0,0.06721650809049606
22.2,0.06077713891863823
22.4,0.05377429351210594
22.6,0.06146150454878807
22.8,0.06201507896184921
23.0,0.059563908725976944
23.2,0.07780134677886963
23.4,0.08109717071056366
23.6,0.07490871846675873
23.8,0.08595104515552521
24.0,0.08596421778202057
24.2,0.0738358348608017
24.4,0.0745304599404335
24.6,0.09838425368070602
24.8,0.17869451642036438
25.0,0.09223705530166626
25.2,0.16238495707511902
25.4,0.11390998959541321
25.6,0.13394533097743988
25.8,0.11823409795761108
26.0,0.11365272104740143
26.2,0.1310282051563263
26.4,0.14637498557567596
26.6,0.09777362644672394
26.8,0.09148949384689331
27.0,0.05325142294168472
27.2,0.05434805899858475
27.4,0.06720974296331406
27.6,0.07079705595970154
27.8,0.06699644774198532
28.0,0.051909029483795166
28.2,0.04325020685791969
28.4,0.0513279065489769
28.6,0.06286509335041046
28.8,0.07123669236898422
29.0,0.058184873312711716
29.2,0.04597629979252815
29.4,0.05190306529402733
29.6,0.05578941851854324
29.8,0.06369759887456894
30.0,0.046048860996961594
30.2,0.0803452655673027
30.4,0.10700269788503647
30.6,0.13406631350517273
30.8,0.044246550649404526
31.0,0.06556008756160736
31.2,0.07618898153305054
31.4,0.08081461489200592
31.6,0.08603619039058685
31.8,0.09447453916072845
32.0,0.08890889585018158
32.2,0.08919045329093933
32.4,0.07035274803638458
32.6,0.0644441768527031
32.8,0.07492899894714355
33.0,0.07235059142112732
33.2,0.05366681143641472
33.4,0.04505758732557297
33.6,0.036520835012197495
33.8,0.042947541922330856
34.0,0.04133829101920128
34.2,0.035702258348464966
34.4,0.13768012821674347
34.6,0.06358084827661514
34.8,0.05796859785914421
35.0,0.05278182029724121
35.2,0.04047713056206703
35.4,0.036021169275045395
35.6,0.03821238502860069
35.8,0.045842062681913376
36.0,0.06326673924922943
36.2,0.050315696746110916
36.4,0.07125581800937653
36.6,0.07202345877885818
36.8,0.06817962229251862
37.0,0.07807596027851105
37.2,0.07393062859773636
37.4,0.07939887046813965
37.6,0.07462437450885773
37.8,0.08973032236099243
38.0,0.08232884109020233
38.2,0.07361089438199997
38.4,0.06407293677330017
38.6,0.2210555374622345
38.8,0.15597836673259735
39.0,0.1680716723203659
39.2,0.18835966289043427
39.4,0.1533874124288559
39.6,0.15661852061748505
39.8,0.1411931961774826
40.0,0.16841590404510498
40.2,0.15174522995948792
40.4,0.21777258813381195
40.6,0.025312010198831558
40.8,0.025211792439222336
41.0,0.03168785199522972
41.2,0.0363377183675766
41.4,0.03377753123641014
41.6,0.031941577792167664
41.8,0.028096415102481842
42.0,0.028819836676120758
42.2,0.030200712382793427
42.4,0.03328859061002731
42.6,0.06958723068237305
42.8,0.13019533455371857
43.0,0.06228717043995857
43.2,0.07612229883670807
43.4,0.19198834896087646
43.6,0.00024999413290061057
43.8,0.00025856748106889427
44.0,0.000679735210724175
44.2,0.18740126490592957
44.4,0.01866748183965683
44.6,0.01814301311969757
44.8,0.0175789762288332
45.0,0.037905748933553696
45.2,0.03525904566049576
45.4,0.027354782447218895
45.6,0.026049336418509483
45.8,0.02135848067700863
46.0,0.02349146082997322
46.2,0.028897712007164955
46.4,0.023471759632229805
46.6,0.030531158670783043
46.8,0.03298542648553848
47.0,0.0585414320230484
47.2,0.07611913233995438
47.4,0.06589791178703308
47.6,0.07940840721130371
47.8,0.08341925591230392
48.0,0.1098632663488388
48.2,0.12084660679101944
48.4,0.08942915499210358
48.6,0.10233408212661743
48.8,0.09279856085777283
49.0,0.05946936458349228
49.2,0.08281756192445755
49.4,0.13254466652870178
49.6,0.13822504878044128
49.8,0.05259202793240547
50.0,0.06720360368490219
50.2,0.08530686050653458
50.4,0.07951612025499344
50.6,0.06628374010324478
50.8,0.06432707607746124
51.0,0.06281288713216782
51.2,0.060801710933446884
51.4,0.06519908457994461
51.6,0.057178840041160583
51.8,0.06606084108352661
52.0,0.06566876173019409
52.2,0.06514766067266464
52.4,0.05283932015299797
52.6,0.06572267413139343
52.8,0.06276103109121323
53.0,0.06340966373682022
53.2,0.07143446058034897
53.4,0.057699210941791534
53.6,0.06801439821720123
53.8,0.054607782512903214
54.0,0.05098126828670502
54.2,0.050792254507541656
54.4,0.03937077149748802
54.6,0.04891955107450485
54.8,0.050246063619852066
55.0,0.04712510481476784
55.2,0.03875835984945297
55.4,0.026804881170392036
55.6,0.025872986763715744
55.8,0.018199006095528603
56.0,0.014818988740444183
56.2,0.011689156293869019
56.4,0.009212770499289036
56.6,0.009241132065653801
56.8,0.008012545295059681
57.0,0.006373004522174597
57.2,0.005981640424579382
57.4,0.005215274635702372
57.6,0.005050012841820717
57.8,0.0038522251415997744
58.0,0.003828059881925583
58.2,0.0036028334870934486
58.4,0.00326901045627892
58.6,0.003411942394450307
58.8,0.003223670879378915
59.0,0.0030349374283105135
59.2,0.33438602089881897
59.4,0.05478619039058685
59.6,0.04188152030110359
59.8,0.03284362703561783
60.0,0.03824863210320473
60.2,0.03769687935709953
60.4,0.05628509819507599
60.6,0.056472908705472946
60.8,0.044758424162864685
61.0,0.02917967364192009
61.2,0.04022499918937683
61.4,0.19737620651721954
61.6,0.01476378832012415
61.8,0.017665158957242966
62.0,0.020153576508164406
62.2,0.012172418646514416
62.4,0.018150290474295616
62.6,0.024383584037423134
62.8,0.015543335117399693
63.0,0.013939712196588516
63.2,0.013267479836940765
63.4,0.012149191461503506
63.6,0.012663916684687138
63.8,0.0212189182639122
64.0,0.027111105620861053
64.2,0.021071558818221092
64.4,0.02027885802090168
64.6,0.23010173439979553
64.8,0.037494782358407974
65.0,0.03373280540108681
65.2,0.04023056849837303
65.4,0.04604271426796913
65.6,0.03780887648463249
65.8,0.021477429196238518
66.0,0.03808434680104256
66.2,0.05904712900519371
66.4,0.05809888243675232
66.6,0.07909377664327621
66.8,0.0690671056509018
67.0,0.0529618114233017
67.2,0.28511470556259155
67.4,0.023275459185242653
67.6,0.009684160351753235
67.8,0.008642465807497501
68.0,0.019348183646798134
68.2,0.00978319626301527
68.4,0.011982697062194347
68.6,0.011907287873327732
68.8,0.010024497285485268
69.0,0.011209509335458279
69.2,0.016168218106031418
69.4,0.016223490238189697
69.6,0.01792430691421032
69.8,0.017112553119659424
70.0,0.01433366909623146
70.2,0.023665795102715492
70.4,0.013160277158021927
70.6,0.011228946968913078
70.8,0.21875892579555511
71.0,0.13916730880737305
71.2,0.0773414820432663
71.4,0.08620482683181763
71.6,0.07442913949489594
71.8,0.06371499598026276
72.0,0.07217726111412048
72.2,0.06342556327581406
72.4,0.05610531195998192
72.6,0.040160827338695526
72.8,0.03286302089691162
73.0,0.028066204860806465
73.2,0.03339990973472595
73.4,0.03199012577533722
73.6,0.042913127690553665
73.8,0.04165114462375641
74.0,0.039573367685079575
74.2,0.04096182808279991
74.4,0.03452206403017044
74.6,0.03953763470053673
74.8,0.034232206642627716
75.0,0.03304189443588257
75.2,0.03438916429877281
75.4,0.02823732979595661
75.6,0.03401810675859451
75.8,0.03786737471818924
76.0,0.03156353905797005
76.2,0.030856478959321976
76.4,0.018637416884303093
76.6,0.024392439052462578
76.8,0.029345683753490448
77.0,0.021969588473439217
77.2,0.02428516000509262
77.4,0.01987036131322384
77.6,0.025941986590623856
77.8,0.02290985733270645
78.0,0.020526232197880745
78.2,0.02073122374713421
78.4,0.02331371046602726
78.6,0.02752465195953846
78.8,0.02334112673997879
79.0,0.017466673627495766
79.2,0.018760038539767265
79.4,0.018408043310046196
79.6,0.018055493012070656
79.8,0.24080419540405273
80.0,0.08861661702394485
80.2,0.11655633896589279
80.4,0.09281157702207565
80.6,0.09321048110723495
80.8,0.06058155745267868
81.0,0.057687319815158844
81.2,0.05402544513344765
81.4,0.09385837614536285
81.6,0.07650364190340042
81.8,0.09071993827819824
82.0,0.09301138669252396
82.2,0.06472557783126831
82.4,0.09431707859039307
82.6,0.06856632977724075
82.8,0.06042081490159035
83.0,0.06591975688934326
83.2,0.07845084369182587
83.4,0.1064893826842308
83.6,0.08075687289237976
83.8,0.06165657937526703
84.0,0.04413856193423271
84.2,0.0353214405477047
84.4,0.1735064685344696
84.6,0.06108113005757332
84.8,0.06301853805780411
85.0,0.06997480988502502
85.2,0.08113246411085129
85.4,0.07361758500337601
85.6,0.06298970431089401
85.8,0.05556800216436386
86.0,0.06368141621351242
86.2,0.06575090438127518
86.4,0.07202558219432831
86.6,0.068000927567482
86.8,0.06048087775707245
87.0,0.06218244880437851
87.2,0.20374026894569397
87.4,0.08476343750953674
87.6,0.09663049876689911
87.8,0.09659777581691742
88.0,0.15168419480323792
88.2,0.17460712790489197
88.4,0.20705324411392212
88.6,0.14842694997787476
88.8,0.1303303837776184
89.0,0.11601120978593826
89.2,0.09655945003032684
89.4,0.08140808343887329
89.6,0.06090238690376282
89.8,0.05446561425924301
90.0,0.12129374593496323
90.2,0.10758451372385025
90.4,0.027984820306301117
90.6,7.791696407366544e-05
90.8,0.00011614699906203896
91.0,6.654182129750552e-07
91.2,0.0
91.4,5.523671643459238e-05
91.6,0.0
91.8,0.0
92.0,0.027268577367067337
92.2,0.16572321951389313
92.4,0.14832516014575958
92.6,0.09115003794431686
92.8,0.08585221320390701
93.0,0.08060666173696518
93.2,0.08545827865600586
93.4,0.10858680307865143
93.6,0.12086919695138931
93.8,0.11278596520423889
94.0,0.09993463009595871
94.2,0.0860716849565506
94.4,0.09865549206733704
94.6,0.09879376739263535
94.8,0.08848199248313904
95.0,0.08526544272899628
95.2,0.0721968486905098
95.4,0.08323943614959717
95.6,0.08120836317539215
95.8,0.06830461323261261
96.0,0.06091372296214104
96.2,0.04910173639655113
96.4,0.054197270423173904
96.6,0.04813752323389053
96.8,0.03658779710531235
97.0,0.04024101793766022
97.2,0.04830923676490784
97.4,0.04488439857959747
97.6,0.05196772515773773
97.8,0.04484594240784645
98.0,0.20056062936782837
98.2,0.05434883013367653
98.4,0.061431147158145905
98.6,0.06455083936452866
98.8,0.03970441222190857
99.0,0.04855838045477867
99.2,0.0415780209004879
99.4,0.042818933725357056
99.6,0.0702984631061554
99.8,0.07599389553070068
100.0,0.09264799952507019
100.2,0.08293283730745316
100.4,0.09900079667568207
100.6,0.09974411129951477
100.8,0.0918552428483963
101.0,0.10131780058145523
101.2,0.09145663678646088
101.4,0.10418590158224106
101.6,0.10595275461673737
101.8,0.08397860825061798
102.0,0.07390570640563965
102.2,0.06029481068253517
102.4,0.06586543470621109
102.6,0.09368845075368881
102.8,0.0891205221414566
103.0,0.06600786745548248
103.2,0.029639407992362976
103.4,0.035121649503707886
103.6,0.02746647410094738
103.8,0.025997349992394447
104.0,0.0249166339635849
104.2,0.02394988015294075
104.4,0.03078235685825348
104.6,0.02614685893058777
104.8,0.024664776399731636
105.0,0.023764191195368767
105.2,0.07217761874198914
105.4,0.08739672601222992
105.6,0.06466061621904373
105.8,0.03357578441500664
106.0,0.03129693120718002
106.2,0.031843334436416626
106.4,0.04231161251664162
106.6,0.037537530064582825
106.8,0.25261208415031433
107.0,0.05588743835687637
107.2,0.05485575273633003
107.4,0.045043978840112686
107.6,0.03721728175878525
107.8,0.041711289435625076
108.0,0.0446392260491848
108.2,0.03596413880586624
108.4,0.025009693577885628
108.6,0.03219425678253174
108.8,0.07426045089960098
109.0,0.10572025924921036
109.2,0.10306566953659058
109.4,0.05064557492733002
109.6,0.05645081773400307
109.8,0.05718575417995453
110.0,0.06746941059827805
110.2,0.06904928386211395
110.4,0.06793948262929916
110.6,0.041460372507572174
110.8,0.04081397503614426
111.0,0.06705400347709656
111.2,0.09426223486661911
111.4,0.08501561731100082
111.6,0.04981456324458122
111.8,0.056474000215530396
112.0,0.053907204419374466
112.2,0.04674888029694557
112.4,0.030488641932606697
112.6,0.04652656614780426
112.8,0.04030213877558708
113.0,0.03112918883562088
113.2,0.04289858415722847
113.4,0.03794947266578674
113.6,0.0403880849480629
113.8,0.04694657772779465
114.0,0.04189365357160568
114.2,0.03856845200061798
114.4,0.040162343531847
114.6,0.06789936125278473
114.8,0.06487300246953964
115.0,0.05267975106835365
115.2,0.041950926184654236
115.4,0.05546632036566734
115.6,0.08819981664419174
115.8,0.08484431356191635
116.0,0.0728309378027916
116.2,0.07771041989326477
116.4,0.05597802624106407
116.6,0.06191617622971535
116.8,0.06514296680688858
117.0,0.07892506569623947
117.2,0.07740278542041779
117.4,0.0715930387377739
117.6,0.07405588030815125
117.8,0.06886398047208786
118.0,0.06880331039428711
118.2,0.07227572798728943
118.4,0.07036449760198593
118.6,0.07770954817533493
118.8,0.07523038238286972
119.0,0.06537645310163498
119.2,0.06405416131019592
119.4,0.059098582714796066
119.6,0.06189056858420372
119.8,0.05174862593412399
120.0,0.04291084408760071
120.2,0.04507366940379143
120.4,0.041922397911548615
120.6,0.03673867508769035
120.8,0.040668658912181854
121.0,0.03258531913161278
121.2,0.027356162667274475
121.4,0.02305857464671135
121.6,0.018056830391287804
121.8,0.03627801686525345
122.0,0.08884035050868988
122.2,0.09785980731248856
122.4,0.03780229762196541
122.6,0.046508461236953735
122.8,0.05723772570490837
123.0,0.044799741357564926
123.2,0.04384708032011986
123.4,0.047028474509716034
123.6,0.05490800365805626
123.8,0.06694886833429337
124.0,0.0564185306429863
124.2,0.051796138286590576
124.4,0.046661071479320526
124.6,0.036133866757154465
124.8,0.04785214364528656
125.0,0.03709999844431877
125.2,0.04010839760303497
125.4,0.048401471227407455
125.6,0.03507179766893387
125.8,0.04448036849498749
126.0,0.06191354990005493
126.2,0.03519481420516968
126.4,0.03991999849677086
126.6,0.03365655615925789
126.8,0.028227362781763077
127.0,0.02653902769088745
127.2,0.025843070819973946
127.4,0.023644326254725456
127.6,0.019395917654037476
127.8,0.022955745458602905
128.0,0.02351066656410694
128.2,0.028291815891861916
128.4,0.03470191732048988
128.6,0.03182007372379303
128.8,0.039012059569358826
129.0,0.042551204562187195
129.2,0.04472997784614563
129.4,0.05614720657467842
129.6,0.046919647604227066
129.8,0.049601852893829346
130.0,0.05376097559928894
130.2,0.052357062697410583
130.4,0.04096217826008797
130.6,0.04512256011366844
130.8,0.05060235783457756
131.0,0.04985687881708145
131.2,0.04725635424256325
131.4,0.05303248018026352
131.6,0.05799350142478943
131.8,0.06658166646957397
132.0,0.06267387419939041
132.2,0.10483422130346298
132.4,0.09422342479228973
132.6,0.01723463274538517
132.8,0.008714057505130768
133.0,0.010011805221438408
133.2,0.010335765779018402
133.4,0.013256573118269444
133.6,0.013088377192616463
133.8,0.017932860180735588
134.0,0.021990535780787468
134.2,0.0185267124325037
134.4,0.017708536237478256
134.6,0.015690406784415245
134.8,0.019667696207761765
135.0,0.01910994201898575
135.2,0.01735350489616394
135.4,0.01983504556119442
135.6,0.019402144476771355
135.8,0.024880722165107727
136.0,0.026950962841510773
136.2,0.02572166919708252
136.4,0.024302838370203972
136.6,0.021263860166072845
136.8,0.026075799018144608
137.0,0.026635129004716873
137.2,0.026821600273251534
137.4,0.02349257655441761
137.6,0.017959637567400932
137.8,0.022026926279067993
138.0,0.022807419300079346
138.2,0.020166415721178055
138.4,0.020757442340254784
138.6,0.0178057923913002
138.8,0.02060779184103012
139.0,0.02279343083500862
139.2,0.020508280023932457
139.4,0.01985315792262554
139.6,0.018364567309617996
139.8,0.022246716544032097
140.0,0.023006722331047058
140.2,0.02177136391401291
140.4,0.021468905732035637
140.6,0.019543815404176712
140.8,0.046662312000989914
141.0,0.07823474705219269
141.2,0.07520730793476105
141.4,0.07414422929286957
141.6,0.07041512429714203
141.8,0.06961874663829803
142.0,0.07262217998504639
142.2,0.061877503991127014
142.4,0.004735480062663555
142.6,0.00030715003958903253
142.8,0.00027841099654324353
143.0,0.003789822803810239
