time,rms,peak
5.8,0.1576942801475525,0.361114501953125
5.9,0.10755147784948349,0.271453857421875
6.0,0.08120879530906677,0.237548828125
6.1,0.0902455672621727,0.230560302734375
6.2,0.10508675873279572,0.36309814453125
6.3,0.11557524651288986,0.328338623046875
6.4,0.08949698507785797,0.244171142578125
6.5,0.06734400242567062,0.1917724609375
6.6,0.053354039788246155,0.141082763671875
6.7,0.050122976303100586,0.11981201171875
6.8,0.04985944554209709,0.14031982421875
6.9,0.041413813829422,0.111236572265625
7.0,0.0311252623796463,0.099365234375
7.1,0.07025116682052612,0.23638916015625
7.2,0.051939964294433594,0.140594482421875
7.3,0.036237336695194244,0.100616455078125
7.4,0.023225849494338036,0.069671630859375
7.5,0.07766683399677277,0.281158447265625
7.6,0.06530323624610901,0.194915771484375
7.7,0.028953444212675095,0.092864990234375
7.8,0.02169414982199669,0.067535400390625
7.9,0.07397377490997314,0.409576416015625
8.0,0.1776036024093628,0.479827880859375
8.1,0.15247686207294464,0.426849365234375
8.2,0.1804928183555603,0.55438232421875
8.3,0.1463676244020462,0.513519287109375
8.4,0.16192440688610077,0.42864990234375
8.5,0.1458083987236023,0.49468994140625
8.6,0.12489157915115356,0.381195068359375
8.7,0.13212640583515167,0.39215087890625
8.8,0.2049778252840042,0.5704345703125
8.9,0.19252903759479523,0.60516357421875
9.0,0.16054309904575348,0.37542724609375
9.1,0.18295273184776306,0.455230712890625
9.2,0.09565653651952744,0.282867431640625
9.3,0.0668335109949112,0.1463623046875
9.4,0.05406040698289871,0.141082763671875
9.5,0.05038934946060181,0.20001220703125
9.6,0.04647069796919823,0.19378662109375
9.7,0.16409285366535187,0.49835205078125
9.8,0.13962198793888092,0.35528564453125
9.9,0.12525160610675812,0.338714599609375
10.0,0.1164492666721344,0.345367431640625
10.1,0.18812154233455658,0.567230224609375
10.2,0.15668435394763947,0.421417236328125
10.3,0.14243194460868835,0.359832763671875
10.4,0.11688727140426636,0.320770263671875
10.5,0.12015561014413834,0.33795166015625
10.6,0.09631781280040741,0.291046142578125
10.7,0.07521841675043106,0.237030029296875
10.8,0.06010975316166878,0.191497802734375
10.9,0.08410205692052841,0.308837890625
11.0,0.1187027096748352,0.28924560546875
11.1,0.0719505101442337,0.2412109375
11.2,0.04740440100431442,0.1827392578125
11.3,0.03588734194636345,0.103302001953125
11.4,0.11206340044736862,0.354827880859375
11.5,0.0871901586651802,0.248870849609375
11.6,0.061582449823617935,0.169158935546875
11.7,0.05678248032927513,0.141876220703125
11.8,0.11535604298114777,0.41619873046875
11.9,0.17078806459903717,0.41015625
12.0,0.13151338696479797,0.31683349609375
12.1,0.09303976595401764,0.201171875
12.2,0.09107103943824768,0.33740234375
12.3,0.12051970511674881,0.328704833984375
12.4,0.08932287991046906,0.269256591796875
12.5,0.07031907141208649,0.194061279296875
12.6,0.0628514438867569,0.15264892578125
12.7,0.0743023231625557,0.227447509765625
12.8,0.06742081791162491,0.158050537109375
12.9,0.0653562843799591,0.149749755859375
13.0,0.05888073146343231,0.15057373046875
13.1,0.1858598291873932,0.4365234375
13.2,0.1853989064693451,0.399932861328125
13.3,0.09819266200065613,0.2213134765625
13.4,0.05203958600759506,0.14093017578125
13.5,0.04058593139052391,0.125244140625
13.6,0.02833508513867855,0.085693359375
13.7,0.02630363404750824,0.087371826171875
13.8,0.027132652699947357,0.0960693359375
13.9,0.05693676695227623,0.27508544921875
14.0,0.08069292455911636,0.223388671875
14.1,0.052005231380462646,0.154632568359375
14.2,0.037837326526641846,0.090179443359375
14.3,0.03152427077293396,0.084014892578125
14.4,0.12888339161872864,0.3309326171875
14.5,0.08330005407333374,0.223968505859375
14.6,0.055128954350948334,0.1710205078125
14.7,0.03746776655316353,0.115081787109375
14.8,0.1214754581451416,0.5477294921875
14.9,0.15835179388523102,0.442352294921875
15.0,0.14142493903636932,0.39678955078125
15.1,0.11155436933040619,0.34228515625
15.2,0.11365032196044922,0.49542236328125
15.3,0.15343406796455383,0.425262451171875
15.4,0.12010758370161057,0.310699462890625
15.5,0.09359725564718246,0.20111083984375
15.6,0.09863085299730301,0.418365478515625
15.7,0.15966162085533142,0.558258056640625
15.8,0.12662477791309357,0.39202880859375
15.9,0.15721815824508667,0.510345458984375
16.0,0.1414608359336853,0.510284423828125
16.1,0.09108798950910568,0.301025390625
16.2,0.11431430280208588,0.329376220703125
16.3,0.07161311060190201,0.35638427734375
16.4,0.0802750363945961,0.284393310546875
16.5,0.10276429355144501,0.375396728515625
16.6,0.1493731290102005,0.51177978515625
16.7,0.1438579559326172,0.424652099609375
16.8,0.12830278277397156,0.383575439453125
16.9,0.17145544290542603,0.46783447265625
17.0,0.16580556333065033,0.5025634765625
17.1,0.18207108974456787,0.540435791015625
17.2,0.1986270397901535,0.590545654296875
17.3,0.17762751877307892,0.545928955078125
17.4,0.14637693762779236,0.4691162109375
17.5,0.09251438826322556,0.2593994140625
17.6,0.06899672746658325,0.2266845703125
17.7,0.05440803989768028,0.1536865234375
17.8,0.059208281338214874,0.225982666015625
17.9,0.049314484000205994,0.185455322265625
18.0,0.045912984758615494,0.146331787109375
18.1,0.0366104319691658,0.10858154296875
18.2,0.09803009778261185,0.46844482421875
18.3,0.11549759656190872,0.3211669921875
18.4,0.08030571788549423,0.209381103515625
18.5,0.06626024097204208,0.207061767578125
18.6,0.0730009600520134,0.300445556640625
18.7,0.24673396348953247,0.76409912109375
18.8,0.19304345548152924,0.576416015625
18.9,0.2161187380552292,0.709625244140625
19.0,0.2912517189979553,0.79510498046875
19.1,0.1451297104358673,0.610748291015625
19.2,0.0572584867477417,0.15045166015625
19.3,0.04502202197909355,0.1531982421875
19.4,0.04467394948005676,0.144439697265625
19.5,0.0771268978714943,0.2406005859375
19.6,0.0951998382806778,0.237030029296875
19.7,0.21969416737556458,0.62860107421875
19.8,0.19187679886817932,0.541534423828125
19.9,0.10082068294286728,0.4791259765625
20.0,0.27532759308815,0.684112548828125
20.1,0.1426049768924713,0.379302978515625
20.2,0.12709614634513855,0.565704345703125
20.3,0.05266626924276352,0.151519775390625
20.4,0.09881681948900223,0.2623291015625
20.5,0.10504763573408127,0.273895263671875
20.6,0.08656176179647446,0.21734619140625
20.7,0.07591501623392105,0.204376220703125
20.8,0.13858996331691742,0.463775634765625
20.9,0.1491795927286148,0.44317626953125
21.0,0.11483896523714066,0.27154541015625
21.1,0.08681487292051315,0.188873291015625
21.2,0.11335311084985733,0.41064453125
21.3,0.10506056994199753,0.28387451171875
21.4,0.07898338884115219,0.17706298828125
21.5,0.09358019381761551,0.2601318359375
21.6,0.1340145468711853,0.3050537109375
21.7,0.1915048360824585,0.57379150390625
21.8,0.1553904414176941,0.443450927734375
21.9,0.12425583600997925,0.329986572265625
22.0,0.12257581949234009,0.38543701171875
22.1,0.21259737014770508,0.827728271484375
22.2,0.21164628863334656,0.7635498046875
22.3,0.11802997440099716,0.2586669921875
22.4,0.13868972659111023,0.464508056640625
22.5,0.19554775953292847,0.54656982421875
22.6,0.1651967316865921,0.488128662109375
22.7,0.15370115637779236,0.565185546875
22.8,0.1797613799571991,0.63726806640625
22.9,0.11822940409183502,0.424560546875
23.0,0.06959348171949387,0.188232421875
23.1,0.0662742331624031,0.159698486328125
23.2,0.07763731479644775,0.22760009765625
23.3,0.06399446725845337,0.178924560546875
23.4,0.14540661871433258,0.520263671875
23.5,0.13855023682117462,0.409149169921875
23.6,0.12307178229093552,0.322998046875
23.7,0.10715679079294205,0.312652587890625
23.8,0.15452878177165985,0.43603515625
23.9,0.16663330793380737,0.391845703125
24.0,0.14382651448249817,0.357940673828125
24.1,0.10909672826528549,0.2757568359375
24.2,0.1332857608795166,0.476593017578125
24.3,0.19304652512073517,0.48583984375
24.4,0.12626634538173676,0.33880615234375
24.5,0.08396457880735397,0.27154541015625
24.6,0.06563737988471985,0.175628662109375
24.7,0.09569445997476578,0.34259033203125
24.8,0.08870828151702881,0.23223876953125
24.9,0.06925071030855179,0.21221923828125
25.0,0.05660587549209595,0.15435791015625
25.1,0.08691602200269699,0.266082763671875
25.2,0.07206179946660995,0.242828369140625
25.3,0.06214294955134392,0.1666259765625
25.4,0.04670746624469757,0.1539306640625
25.5,0.09874531626701355,0.423004150390625
25.6,0.177061527967453,0.461395263671875
25.7,0.1319131851196289,0.34912109375
25.8,0.10108902305364609,0.22119140625
25.9,0.08317771553993225,0.24896240234375
26.0,0.10875573009252548,0.35400390625
26.1,0.09317120909690857,0.2484130859375
26.2,0.09038873016834259,0.28692626953125
26.3,0.08829817175865173,0.18682861328125
26.4,0.0964251235127449,0.239959716796875
26.5,0.07962307333946228,0.18505859375
26.6,0.10463760048151016,0.309814453125
26.7,0.08304714411497116,0.23492431640625
26.8,0.18608492612838745,0.518341064453125
26.9,0.22299517691135406,0.4598388671875
27.0,0.12124618142843246,0.379150390625
27.1,0.06164759024977684,0.1654052734375
27.2,0.05285303294658661,0.1990966796875
27.3,0.04250698536634445,0.108062744140625
27.4,0.04011952131986618,0.1063232421875
27.5,0.03929215669631958,0.12176513671875
27.6,0.04534028097987175,0.211669921875
27.7,0.03794744983315468,0.1165771484375
27.8,0.031250834465026855,0.090850830078125
27.9,0.02514556236565113,0.079193115234375
28.0,0.06376782804727554,0.252685546875
28.1,0.0900561511516571,0.220855712890625
28.2,0.08416251093149185,0.224151611328125
28.3,0.06986997276544571,0.186126708984375
28.4,0.06651074439287186,0.186859130859375
28.5,0.1481315642595291,0.585296630859375
28.6,0.2328549027442932,0.5994873046875
28.7,0.19456812739372253,0.547119140625
28.8,0.1690438985824585,0.49200439453125
28.9,0.15104317665100098,0.493865966796875
29.0,0.15677247941493988,0.460479736328125
29.1,0.1629498451948166,0.40234375
29.2,0.14898154139518738,0.359893798828125
29.3,0.19890539348125458,0.4659423828125
29.4,0.18580693006515503,0.512359619140625
29.5,0.21890957653522491,0.558929443359375
29.6,0.138685941696167,0.35986328125
29.7,0.1848151534795761,0.402374267578125
29.8,0.11770937591791153,0.281524658203125
29.9,0.15618263185024261,0.3668212890625
30.0,0.11813134700059891,0.28729248046875
30.1,0.12696309387683868,0.307830810546875
30.2,0.14421677589416504,0.582366943359375
30.3,0.22726604342460632,0.733154296875
30.4,0.18302001059055328,0.508453369140625
30.5,0.15794587135314941,0.44989013671875
30.6,0.16591642796993256,0.534088134765625
30.7,0.1445181667804718,0.466339111328125
30.8,0.134297713637352,0.462005615234375
30.9,0.10920780897140503,0.33831787109375
31.0,0.09570575505495071,0.288848876953125
31.1,0.16861410439014435,0.563079833984375
31.2,0.1266258955001831,0.29827880859375
31.3,0.102152518928051,0.311859130859375
31.4,0.08583707362413406,0.250946044921875
31.5,0.09459526091814041,0.297607421875
31.6,0.08558997511863708,0.272857666015625
31.7,0.08614867180585861,0.244110107421875
31.8,0.09162312000989914,0.22479248046875
31.9,0.12340472638607025,0.384521484375
32.0,0.30249926447868347,0.694671630859375
32.1,0.18185192346572876,0.435577392578125
32.2,0.12685270607471466,0.3193359375
32.3,0.1305134892463684,0.35791015625
32.4,0.22579708695411682,0.752227783203125
32.5,0.20659239590168,0.59228515625
32.6,0.16347721219062805,0.4593505859375
32.7,0.12245337665081024,0.34515380859375
32.8,0.14024896919727325,0.435760498046875
32.9,0.10972800850868225,0.530731201171875
33.0,0.09006321430206299,0.296966552734375
33.1,0.1680527925491333,0.504119873046875
33.2,0.1488272100687027,0.482879638671875
33.3,0.10996578633785248,0.244598388671875
33.4,0.09270907938480377,0.213165283203125
33.5,0.0734780877828598,0.16888427734375
33.6,0.06569509208202362,0.1842041015625
33.7,0.23462246358394623,0.514373779296875
33.8,0.16099077463150024,0.376190185546875
33.9,0.10102684795856476,0.2637939453125
34.0,0.10951198637485504,0.26239013671875
34.1,0.0963241383433342,0.27508544921875
34.2,0.10770725458860397,0.33404541015625
34.3,0.0930698812007904,0.283966064453125
34.4,0.10085779428482056,0.255706787109375
34.5,0.06918835639953613,0.249053955078125
34.6,0.19157655537128448,0.4515380859375
34.7,0.2264835387468338,0.625335693359375
34.8,0.32709741592407227,0.863494873046875
34.9,0.2727690041065216,0.788299560546875
35.0,0.22347916662693024,0.6029052734375
35.1,0.20320968329906464,0.445770263671875
35.2,0.16925695538520813,0.49749755859375
35.3,0.1607455611228943,0.6024169921875
35.4,0.2814345061779022,0.767974853515625
35.5,0.25688278675079346,0.769317626953125
35.6,0.2376021146774292,0.724212646484375
35.7,0.23671051859855652,0.60711669921875
35.8,0.2734299600124359,0.732574462890625
35.9,0.21887332201004028,0.549591064453125
36.0,0.26238468289375305,0.85357666015625
36.1,0.25707927346229553,0.735595703125
36.2,0.21662752330303192,0.57391357421875
36.3,0.15926200151443481,0.47882080078125
36.4,0.15138636529445648,0.4013671875
36.5,0.1662265658378601,0.316162109375
36.6,0.08110013604164124,0.254974365234375
36.7,0.13734181225299835,0.363922119140625
36.8,0.1273745894432068,0.2930908203125
36.9,0.171603262424469,0.3465576171875
37.0,0.17893798649311066,0.429107666015625
37.1,0.2561585009098053,0.84112548828125
37.2,0.24872525036334991,0.622894287109375
37.3,0.2810293138027191,0.788177490234375
37.4,0.31169623136520386,0.94024658203125
37.5,0.273179829120636,0.77838134765625
37.6,0.1917349100112915,0.727630615234375
37.7,0.1588480919599533,0.4342041015625
37.8,0.1998610496520996,0.72021484375
37.9,0.16306400299072266,0.4454345703125
38.0,0.20216035842895508,0.622833251953125
38.1,0.13604465126991272,0.39715576171875
38.2,0.18161830306053162,0.636260986328125
38.3,0.07629523426294327,0.3216552734375
38.4,0.10712308436632156,0.375396728515625
38.5,0.0640643909573555,0.190277099609375
38.6,0.058953117579221725,0.16729736328125
38.7,0.07218676805496216,0.192779541015625
38.8,0.12411215901374817,0.433746337890625
38.9,0.1477283388376236,0.416656494140625
39.0,0.10967868566513062,0.28533935546875
39.1,0.10376051813364029,0.29718017578125
39.2,0.11338090151548386,0.476837158203125
39.3,0.1805112212896347,0.49871826171875
39.4,0.16913370788097382,0.645965576171875
39.5,0.15092438459396362,0.43072509765625
39.6,0.13803911209106445,0.41668701171875
39.7,0.1950407475233078,0.57904052734375
39.8,0.18551002442836761,0.47393798828125
39.9,0.16094224154949188,0.4051513671875
40.0,0.12930701673030853,0.385345458984375
40.1,0.1769835203886032,0.575164794921875
40.2,0.19584053754806519,0.553955078125
40.3,0.15267600119113922,0.435577392578125
40.4,0.1164204478263855,0.274505615234375
40.5,0.11867887526750565,0.381866455078125
40.6,0.15371765196323395,0.38433837890625
40.7,0.1156056672334671,0.319000244140625
40.8,0.10823988914489746,0.27203369140625
40.9,0.0996309295296669,0.288299560546875
41.0,0.13230158388614655,0.3338623046875
41.1,0.13293643295764923,0.333953857421875
41.2,0.13125109672546387,0.324951171875
41.3,0.12109319865703583,0.31878662109375
41.4,0.1688992828130722,0.460479736328125
41.5,0.15500561892986298,0.3895263671875
41.6,0.13134251534938812,0.36041259765625
41.7,0.10597983002662659,0.328765869140625
41.8,0.07899835705757141,0.26470947265625
41.9,0.05981549993157387,0.20074462890625
42.0,0.0441819429397583,0.1253662109375
42.1,0.03998727351427078,0.1146240234375
42.2,0.09329044073820114,0.44366455078125
42.3,0.1747414469718933,0.489532470703125
42.4,0.15396089851856232,0.47760009765625
42.5,0.13613948225975037,0.482666015625
42.6,0.11793199926614761,0.3514404296875
42.7,0.18051718175411224,0.566741943359375
42.8,0.16379237174987793,0.488800048828125
42.9,0.17894762754440308,0.53857421875
43.0,0.13998839259147644,0.408599853515625
43.1,0.17802485823631287,0.47845458984375
43.2,0.12973882257938385,0.405029296875
43.3,0.07248837500810623,0.23309326171875
43.4,0.07209313660860062,0.2012939453125
43.5,0.12064702063798904,0.3648681640625
43.6,0.08793618530035019,0.2803955078125
43.7,0.04819106310606003,0.152923583984375
43.8,0.05211393162608147,0.143798828125
43.9,0.10340467840433121,0.49725341796875
44.0,0.1995013803243637,0.574127197265625
44.1,0.15342977643013,0.45623779296875
44.2,0.13613975048065186,0.447906494140625
44.3,0.14208866655826569,0.418243408203125
44.4,0.17918036878108978,0.597442626953125
44.5,0.17749591171741486,0.53240966796875
44.6,0.15457335114479065,0.4588623046875
44.7,0.13125161826610565,0.41937255859375
44.8,0.1723255068063736,0.563507080078125
44.9,0.1672099083662033,0.48223876953125
45.0,0.12845252454280853,0.48834228515625
45.1,0.1140652745962143,0.348907470703125
45.2,0.10250211507081985,0.341278076171875
45.3,0.09462305903434753,0.2900390625
45.4,0.08005107194185257,0.260040283203125
45.5,0.08613266050815582,0.25421142578125
45.6,0.07698290050029755,0.46405029296875
45.7,0.1305466890335083,0.37969970703125
45.8,0.09549397230148315,0.31658935546875
45.9,0.07861925661563873,0.236297607421875
46.0,0.08138726651668549,0.2647705078125
46.1,0.16006159782409668,0.5465087890625
46.2,0.18766489624977112,0.53326416015625
46.3,0.15798212587833405,0.47064208984375
46.4,0.12727555632591248,0.56658935546875
46.5,0.13605913519859314,0.432098388671875
46.6,0.11969184875488281,0.386688232421875
46.7,0.10320746898651123,0.27313232421875
46.8,0.09340636432170868,0.25732421875
46.9,0.09761276841163635,0.328277587890625
47.0,0.11272740364074707,0.35260009765625
47.1,0.1005476638674736,0.331268310546875
47.2,0.10694556683301926,0.364654541015625
47.3,0.09008219838142395,0.290863037109375
47.4,0.1259273737668991,0.417999267578125
47.5,0.10597806423902512,0.29803466796875
47.6,0.07610262930393219,0.211761474609375
47.7,0.07138651609420776,0.2020263671875
47.8,0.06718795001506805,0.194671630859375
47.9,0.05858192965388298,0.15301513671875
48.0,0.051791053265333176,0.165618896484375
48.1,0.050003841519355774,0.1533203125
48.2,0.0802060067653656,0.290191650390625
48.3,0.0969339907169342,0.32342529296875
48.4,0.0761777013540268,0.2415771484375
48.5,0.05181268975138664,0.1771240234375
48.6,0.04688013345003128,0.1824951171875
48.7,0.2033892571926117,0.437744140625
48.8,0.11283005774021149,0.28289794921875
48.9,0.069306381046772,0.226531982421875
49.0,0.059946607798337936,0.18756103515625
49.1,0.14924490451812744,0.47503662109375
49.2,0.1608622968196869,0.487701416015625
49.3,0.14716912806034088,0.42901611328125
49.4,0.11315440386533737,0.40631103515625
49.5,0.15410587191581726,0.617950439453125
49.6,0.1663193702697754,0.460235595703125
49.7,0.12472667545080185,0.314697265625
49.8,0.0996161550283432,0.26263427734375
49.9,0.0895613431930542,0.284271240234375
50.0,0.11844521015882492,0.37774658203125
50.1,0.09861350059509277,0.289459228515625
50.2,0.09059701859951019,0.213592529296875
50.3,0.0941631942987442,0.23095703125
50.4,0.08436262607574463,0.209716796875
50.5,0.07309656590223312,0.208526611328125
50.6,0.06152878701686859,0.20849609375
50.7,0.058718133717775345,0.1572265625
50.8,0.1189475730061531,0.39990234375
50.9,0.13488802313804626,0.402374267578125
51.0,0.13402177393436432,0.3511962890625
51.1,0.12520839273929596,0.310089111328125
51.2,0.12555645406246185,0.3753662109375
51.3,0.15689252316951752,0.367706298828125
51.4,0.13615356385707855,0.361968994140625
51.5,0.12131138890981674,0.307373046875
51.6,0.11619488894939423,0.31683349609375
51.7,0.13334769010543823,0.471160888671875
51.8,0.09621410071849823,0.248260498046875
51.9,0.07039999961853027,0.183013916015625
52.0,0.0640648901462555,0.206695556640625
52.1,0.08015336096286774,0.248260498046875
52.2,0.08179424703121185,0.26080322265625
52.3,0.08284402638673782,0.250640869140625
52.4,0.07850797474384308,0.24969482421875
52.5,0.11000929772853851,0.452606201171875
52.6,0.196705624461174,0.53399658203125
52.7,0.19510775804519653,0.461822509765625
52.8,0.18975883722305298,0.419708251953125
52.9,0.16890619695186615,0.38958740234375
53.0,0.1932593435049057,0.6387939453125
53.1,0.1812388002872467,0.43621826171875
53.2,0.17367295920848846,0.535552978515625
53.3,0.15768638253211975,0.41241455078125
53.4,0.20162080228328705,0.586822509765625
53.5,0.1794484704732895,0.4732666015625
53.6,0.1622476875782013,0.45562744140625
53.7,0.1406950205564499,0.391326904296875
53.8,0.15089471638202667,0.450469970703125
53.9,0.18441025912761688,0.495635986328125
54.0,0.15153290331363678,0.45361328125
54.1,0.12022609263658524,0.3448486328125
54.2,0.12039420753717422,0.37506103515625
54.3,0.19087377190589905,0.567413330078125
54.4,0.154131218791008,0.460174560546875
54.5,0.14390622079372406,0.44390869140625
54.6,0.1282130479812622,0.4263916015625
54.7,0.122831791639328,0.357757568359375
54.8,0.10925842821598053,0.3565673828125
54.9,0.10048392415046692,0.3548583984375
55.0,0.09594421088695526,0.34295654296875
55.1,0.206234872341156,0.7109375
55.2,0.22599802911281586,0.657928466796875
55.3,0.18325045704841614,0.531951904296875
55.4,0.16169075667858124,0.56988525390625
55.5,0.1797630339860916,0.634002685546875
55.6,0.20606671273708344,0.6746826171875
55.7,0.15692800283432007,0.352203369140625
55.8,0.13721325993537903,0.372650146484375
55.9,0.1407897025346756,0.480743408203125
56.0,0.24588671326637268,0.8839111328125
56.1,0.2184908092021942,0.77716064453125
56.2,0.19667984545230865,0.5631103515625
56.3,0.13870587944984436,0.39898681640625
56.4,0.16453132033348083,0.46160888671875
56.5,0.15086890757083893,0.4813232421875
56.6,0.11877565830945969,0.34283447265625
56.7,0.11030353605747223,0.393951416015625
56.8,0.13926191627979279,0.528167724609375
56.9,0.1927579939365387,0.574493408203125
57.0,0.15990856289863586,0.477813720703125
57.1,0.13449755311012268,0.364959716796875
57.2,0.1636028289794922,0.55242919921875
57.3,0.21581391990184784,0.570159912109375
57.4,0.18220429122447968,0.665283203125
57.5,0.16160911321640015,0.41656494140625
57.6,0.14755453169345856,0.4261474609375
57.7,0.2067730873823166,0.60986328125
57.8,0.19342049956321716,0.42205810546875
57.9,0.2220117747783661,0.5426025390625
58.0,0.22864840924739838,0.4996337890625
58.1,0.2629380226135254,0.831573486328125
58.2,0.20586302876472473,0.598114013671875
58.3,0.1766471564769745,0.48065185546875
58.4,0.164067342877388,0.397796630859375
58.5,0.20876212418079376,0.65081787109375
58.6,0.25456658005714417,0.635162353515625
58.7,0.19808678328990936,0.5474853515625
58.8,0.17040909826755524,0.462249755859375
58.9,0.18581853806972504,0.491424560546875
59.0,0.20954617857933044,0.61456298828125
59.1,0.18087010085582733,0.493988037109375
59.2,0.15849807858467102,0.4254150390625
59.3,0.1582234799861908,0.41949462890625
59.4,0.2218317687511444,0.72113037109375
59.5,0.1666087508201599,0.47991943359375
59.6,0.1265597641468048,0.339630126953125
59.7,0.10213121771812439,0.2750244140625
59.8,0.14434337615966797,0.576080322265625
59.9,0.18808388710021973,0.54449462890625
60.0,0.13884858787059784,0.36846923828125
60.1,0.1336226463317871,0.424530029296875
60.2,0.12978030741214752,0.46295166015625
60.3,0.15948867797851562,0.5458984375
60.4,0.14298699796199799,0.423553466796875
60.5,0.12466250360012054,0.37066650390625
60.6,0.1330074518918991,0.427734375
60.7,0.12265313416719437,0.42962646484375
60.8,0.12737490236759186,0.363067626953125
60.9,0.11336445063352585,0.34503173828125
61.0,0.10079068690538406,0.324737548828125
61.1,0.12549248337745667,0.40289306640625
61.2,0.12851358950138092,0.390228271484375
61.3,0.11511147767305374,0.334320068359375
61.4,0.10384761542081833,0.28900146484375
61.5,0.13448849320411682,0.548370361328125
61.6,0.19160938262939453,0.5626220703125
61.7,0.1576186567544937,0.412994384765625
61.8,0.1182113066315651,0.317138671875
61.9,0.11980122327804565,0.41571044921875
62.0,0.1569214165210724,0.426116943359375
62.1,0.12171346694231033,0.359222412109375
62.2,0.12560680508613586,0.30206298828125
62.3,0.1337018758058548,0.344696044921875
62.4,0.1703561395406723,0.465484619140625
62.5,0.13260340690612793,0.39715576171875
62.6,0.10719538480043411,0.3345947265625
62.7,0.08143779635429382,0.247406005859375
62.8,0.16257882118225098,0.62408447265625
62.9,0.18988582491874695,0.510955810546875
63.0,0.16527949273586273,0.4713134765625
63.1,0.13266348838806152,0.392181396484375
63.2,0.14317326247692108,0.551483154296875
63.3,0.20327509939670563,0.570465087890625
63.4,0.20239369571208954,0.650421142578125
63.5,0.19380562007427216,0.555267333984375
63.6,0.1647787094116211,0.483184814453125
63.7,0.20518958568572998,0.569549560546875
63.8,0.22315320372581482,0.566986083984375
63.9,0.213087797164917,0.5791015625
64.0,0.17253655195236206,0.483245849609375
64.1,0.13503146171569824,0.431732177734375
64.2,0.1369429975748062,0.406707763671875
64.3,0.12720975279808044,0.379486083984375
64.4,0.11948327720165253,0.36322021484375
64.5,0.1554855853319168,0.583740234375
64.6,0.21520371735095978,0.54583740234375
64.7,0.15836557745933533,0.51361083984375
64.8,0.14783558249473572,0.421478271484375
64.9,0.16661524772644043,0.55450439453125
65.0,0.19850577414035797,0.602691650390625
65.1,0.1805371791124344,0.46038818359375
65.2,0.17575976252555847,0.491607666015625
65.3,0.17059360444545746,0.440826416015625
65.4,0.16506706178188324,0.51263427734375
65.5,0.1409323364496231,0.4312744140625
65.6,0.13168445229530334,0.340057373046875
65.7,0.1030966192483902,0.3084716796875
65.8,0.13057458400726318,0.40472412109375
65.9,0.13180065155029297,0.365325927734375
66.0,0.11071544140577316,0.356964111328125
66.1,0.11359898746013641,0.342926025390625
66.2,0.12005224078893661,0.525177001953125
66.3,0.14125844836235046,0.403533935546875
66.4,0.10952477157115936,0.37884521484375
66.5,0.09696511179208755,0.313751220703125
66.6,0.09565851837396622,0.29034423828125
66.7,0.16640646755695343,0.526123046875
66.8,0.19163981080055237,0.502838134765625
66.9,0.1743088811635971,0.4365234375
